id,title,imdb_id,tmdb_id,plot,genres,themes
8095,Tu seras mon fils,tt1754795,68713,"A demanding winemaker seeks a more talented successor for his vineyard, finding it in the son of his steward. He lavishes praise on the new protégé while disparaging the current heir's efforts.",['drama film'],"['Bottled Emotions', 'Family Feud', 'Generational Rifts', 'Inheritance of Expectations', 'Pursuit of Legacy', 'Taste of Rivalry']"
11988,Tusk,tt3099498,246403,"A filmmaker interviews the 'Kill Bill Kid' who dies by suicide, and his girlfriend finds herself in danger when a serial killer targets her. A detective helps rescue her, but the process reveals a sinister plot involving a man who kidnaps and murders people to survive.","['comedy horror', 'flashback film', 'horror film']","['Dark humor', 'Deception and manipulation', 'Mental transformation', 'Revenge and justice', 'Survival horror', 'Trauma and recovery']"
14931,Twelfth Night,tt0117991,44705,"Twelve-year-old twins Viola and Sebastian are shipwrecked on the coast of Illyria after a storm. Separated, they disguise themselves to navigate their new lives at the Duke's court and Olivia's estate, entangling themselves in love triangles and mistaken identities.","['comedy drama', 'drama film', 'LGBT-related film', 'romantic comedy']","['Court politics', 'Deception and disguise', 'Family secrets', 'Love quadrangle', 'Misunderstandings lead to chaos', 'Self-discovery', 'Social class differences', 'Unlikely friendships']"
14055,Twelve,tt1407084,40720,"A wealthy teenager struggles to make ends meet as a marijuana dealer on the Upper East Side of Manhattan, while dealing with personal relationships and family trauma.","['action film', 'crime film', 'drama film', 'film based on a novel', 'romance film', 'teen film']","['Dark coming-of-age', 'Desperate circumstances', 'Family secrets', 'Gritty realism', 'Street-level crime', 'Toxic relationships', 'Urban decay']"
17053,Twelve Angry Men,tt0122737,269981,N/A,['huis-clos film'],[]
12175,Twentynine Palms,tt0315110,26636,"A young American photographer, David, drives a Russian woman, Katia, through the desert in a bid for freedom after she seeks asylum from her abusive husband.","['drama film', 'horror film', 'road movie', 'romance film', 'thriller film']","['Dark romance', 'Freedom quest', 'Isolated encounters', 'Trauma and survival', 'Violent struggle']"
349,Twenty Twenty-Four,tt5106390,435350,N/A,[],[]
6063,Twilight,tt1099212,8966,"Seventeen-year-old Bella Swan moves to Forks, Washington, where she becomes re-acquainted with Jacob Black and meets the mysterious Cullen siblings. She falls in love with Edward, a vampire who introduces her to his family and they must protect her from a group of nomadic vampires.","['action film', 'drama film', 'fantasy film', 'film based on a novel', 'melodrama', 'romance film', 'teen film', 'vampire film']","['Danger in Paradise', 'Fear and Obsession', 'Forbidden Love', 'Hidden Identity', 'Love vs. Loyalty', 'Mystery and Suspense', 'Protecting the Innocent', 'The Power of Family']"
1954,Twilight of the Warriors: Walled In,tt20316748,923667,"A young refugee seeks survival in 1980s Hong Kong's underworld, finding an unlikely ally in a crime lord who rules the notorious Kowloon Walled City.","['action film', 'crime film', 'neo-noir', 'thriller film']","['Escape and freedom', 'Gangs and loyalty', 'Identity crisis', 'Morality in darkness', 'Redemption and forgiveness', 'Survival instincts', 'Urban jungle']"
13657,Twin Dragons,tt0105399,18764,"Identical twin brothers, separated at birth, reunite in adulthood and navigate a complex web of love, loyalty, and family secrets. Chaos ensues as they become entangled in a gangster's plans, leading to a thrilling showdown. The twins' lives are forever changed by their newfound connection. A hilarious and action-packed ride follows the brothers as they try to outsmart each other.","['action film', 'comedy film', 'martial arts film']","['Binge-watching marathon', 'Family drama', 'Feel-good movie night', 'Revenge and justice', 'Spooky Halloween', 'Wacky misunderstandings']"
3988,"Twinkle, Twinkle Lucky Stars",tt0090342,18707,"A group of undercover cops, known as the Five Lucky Stars, are tasked with protecting an actress who has crucial information on a crime syndicate. As they try to keep her safe, they become embroiled in a series of misadventures and comedic misunderstandings. The team eventually uncovers the truth behind the syndicate and its deadly assassins. In the end, justice is served and the Five Lucky Stars emerge victorious.","['action comedy film', 'action film', 'buddy film', 'martial arts film']","['Action-packed showdowns', 'Buddy cop comedy', 'Comedic misunderstandings', 'Justice served', 'Protecting the innocent', 'Revenge and justice', 'Undercover agents']"
17184,Twinless,tt31322753,1245347,"Dennis, a young gay man living in Portland, Oregon, meets a man named Rocky at a diner. The two hit it off and sleep together. Over the next few days, Rocky ignores Dennis and his attempts to communicate, leading Dennis to visit Rocky's apartment in an attempt to speak with him. Unobserved, he sees Rocky with another man and follows them in his car. He eventually approaches them on the road and confronts Rocky for rejecting him. Rocky is hit by a car and killed. Rocky's twin brother, Roman, grieves the death of his brother. He joins a support group for twinless twins. He quickly befriends fellow attendee Dennis, who had stalked and followed Roman from Rocky's funeral to the support group. Dennis lies about having had a twin to get close to Roman and the two become close friends. Dennis introduces Roman to his colleague, Marcie; the two grow close, leading Dennis to become jealous. After spending more time together, Marcie begins to notice inconsistencies in Dennis' claims about his family life. When she uncovers the truth, Marcie insists that Dennis disclose his lies to Roman. While sharing a hotel room after watching a hockey game together, a drunk Dennis begins sucking Roman's toes while massaging his foot. When Roman declines his advances, Dennis admits his deception and confesses to everything. An angry Roman punches Dennis repeatedly and leaves. Roman and Dennis become socially isolated after falling out while Roman and Marcie stay together. Sometime later, Dennis and Roman meet at a diner, where they discuss Rocky and their friendship. In unison, they ask a waitress for a to-go box, an idiosyncrasy once shared by Roman and Rocky.","['comedy film', 'drama film']",[]
1744,Twin Peaks: Fire Walk with Me,tt0105665,1923,N/A,"['crime drama film', 'crime film', 'crime thriller film', 'drama film', 'experimental film', 'fantasy film', 'horror film', 'mystery film', 'neo-noir', 'psychological drama film', 'psychological horror film', 'psychological thriller film', 'science fiction film', 'science fiction horror film', 'surrealist cinema']",[]
12236,Twins,tt0096320,9493,"Twins separated at birth embark on a journey to find each other after being reunited through science. As they track down their biological father, they must confront their troubled pasts and navigate a complex web of deceit. Along the way, they discover the truth about their mother's death and their own unique bond. The twins' quest for identity leads them to unexpected places and surprising revelations.","['buddy film', 'comedy film', 'science fiction film']","['Beneath the surface of family secrets', 'Coming to terms with a troubled past', 'Redemption arc', 'Self-discovery journey', 'Sibling bond strengthened', 'Twists and turns in a complex story', 'Unlikely alliances form']"
3233,Twin Sitters,tt0122768,48232,"Twin brothers work as waiters to save their restaurant dreams, but end up protecting the nephews of a corrupt businessman who turns state's evidence. After one near-death experience, they're hired to care for his mischievous twin sons. Chaos ensues as they navigate babysitting, sibling rivalry, and trying to keep their new charges safe. As Hillhurst's case unfolds, so do the Falcone twins' own secrets.","[""children's film"", 'crime comedy film', 'family film']","['Babysitting mayhem', 'Childhood in chaos', 'Double trouble', 'Rebellion and protection', 'Sibling rivalry showdown']"
5945,Twist,tt0339827,44375,"In a gritty modern retelling of Oliver Twist, a vulnerable youth falls under the wing of a troubled young man, navigating the dark underbelly of urban life. As they confront their demons, the lines between friendship and obsession blur. A violent past and present collide in this intense drama. The streets become a battlefield for two souls struggling to find redemption.","['coming-of-age fiction', 'drama film', 'film based on a novel', 'LGBT-related film']","['Descent into darkness', 'Redemption through confrontation', 'The blurred lines of loyalty', 'Toxic relationships', 'Trauma and recovery']"
9330,Twist Again in Moskau,tt0092121,81122,N/A,['comedy film'],[]
1672,Twisted,tt0315297,13572,"Inspector Jessica Shepard is transferred to the homicide division after solving a high-profile case involving serial killer Edmund Cutler. She's assigned to investigate a string of murders that seem to be connected to her own past, including those of her former lovers and family members. As she delves deeper into the case, she uncovers a shocking truth about her foster father and former partner, Commissioner John Mills. With the help of her new partner Mike Delmarco, Shepard must confront her dark past and bring Mills to justice.","['crime thriller film', 'mystery film', 'thriller film']","['Beneath the surface', 'Betrayal of trust', 'Confronting the darkness', 'Dark obsession', 'Fathers and daughters', 'Redemption through justice', 'Shattered expectations', 'Unraveling the truth']"
2778,Twister,tt0117998,664,"In 1969 Oklahoma, young Jo Harding teams up with storm chaser Bill Harding to deploy a revolutionary tornado research device called Dorothy. Despite setbacks and near-disasters, they inch closer to capturing groundbreaking data as a devastating F5 tornado closes in.","['action film', 'disaster film', 'drama film']","['Close Call', 'Heart-stopping Drama', 'Risk and Reward', 'Scientific Discovery', 'Stormy Weather', 'Tornado Alley']"
3203,Twisters,tt12584954,718821,"A meteorology student's past trauma is rekindled when she joins a storm-chasing team to test a new tornado scanning system. She must confront her guilt and fear to help the team save lives. The team tracks a deadly EF1 tornado, but Kate's research and bravery ultimately lead to its destruction.",['disaster film'],"['Daring rescue mission', 'Life-or-death stakes', 'Love in the face of disaster', 'Personal growth through danger', 'Redemption arc', 'Tornado terror', 'Unlikely hero emerges']"
7889,Twitches Too,tt1017465,46169,"Alex attends Waverly University with her family, where she meets a handsome boy named Demitri. She soon discovers that her father's powers will be destroyed if they perform a vanishing spell during a solar eclipse. As the spell is cast, Alex and her friends must navigate the Shadowlands to save their father.",['teen film'],"['Embracing Identity', 'Facing the Unknown', 'Friendship and Loyalty', 'Love and Romance', 'Navigating Change', 'Protecting Loved Ones', 'Reunion and Family Ties', 'Self-Discovery']"
7426,Twitch of the Death Nerve,tt0067656,5486,"A wealthy family's dark secrets unravel after a string of gruesome murders at their seaside mansion, exposing a web of deceit and betrayal that leads to a shocking finale.","['horror film', 'slasher film']","['Binge-watching thriller', 'Dark family secrets', 'Deadly inheritance', 'Desperate measures', 'Family dynamics gone wrong', 'Murder and betrayal', 'Shocking twist', 'Twisted motives']"
8966,Twixt,tt1756851,78381,"A struggling writer, specializing in witch hunting novels, is approached by a sheriff with a request to read his latest work and accompany him to a morgue. The writer discovers a local hotel linked to Edgar Allan Poe and becomes entangled in a mystery involving a mysterious woman named V, who may be connected to a series of murders. As the writer delves deeper into the story, he uncovers dark secrets about the town's past and his own involvement. The line between reality and fiction blurs, leading to a shocking conclusion.","['drama film', 'gothic film', 'gothic horror film', 'horror film']","[""A writer's descent into madness"", 'Binge-watching marathon', 'Creepy atmosphere', 'Dark family secrets', 'Mind-bending plot twist', 'The blurring of reality and fiction', 'Unsettling ending']"
10504,Two Bits,tt0114753,40628,"In 1933 South Philadelphia, a widowed mother and her ailing grandfather enlist the help of their 12-year-old son to deliver a quarter to an old flame, sparking a journey of family secrets and redemption.",['drama film'],"['Childhood Innocence Lost', 'Family Secrets', 'Forgotten Histories', 'Legacy of Love', 'Mending Fences', 'Redemption Road', 'Second Chances', 'Unfinished Business']"
6526,Two Brothers,tt0338512,1997,"Two Indochinese tiger brothers, separated as cubs, are reunited after years of living separate lives under different circumstances, leading to a journey of freedom and family.","['adventure film', ""children's film"", 'drama film']","['Childhood nostalgia', 'Colonial legacy', 'Escape and liberation', 'Family reunion', 'Redemption and forgiveness', 'Survival against the odds', 'Tiger freedom', 'Wildlife rescue']"
1769,Two Can Play That Game,tt0269341,25462,"A well-educated woman challenges her boyfriend's infidelity with a clever plan, but ultimately, she must confront her own emotions to win him back.",['romantic comedy'],"['Battle of Wits', 'Deception and Betrayal', 'Emotional Rollercoaster', 'Female Empowerment', 'Love Conquers All', 'Romantic Comedy of Errors', 'Second Chances']"
5229,Two Days Before Christmas,tt23435128,943053,N/A,[],[]
13033,"Two Days, One Night",tt2737050,221902,"A young mother with depression must rally her coworkers to save her job at a small solar panel factory after management threatens to let her go unless they choose between keeping her or receiving a €1,000 bonus.",['drama film'],"['Binge-watching marathon', 'Community empowerment', 'Emotional labor', 'Feel-good movie night', 'Mental health advocacy', 'Revenge and justice', 'Spontaneous acts of kindness']"
10506,Two for the Money,tt0417217,9910,"A former college football star turns to handicapping games after a career-ending injury and finds success with the help of a slick sports consultant, but his newfound wealth and fame lead to a downward spiral of poor decisions and personal struggles.","['American football film', 'crime film', 'drama film']","['Binge-watching marathon', 'Fall from fame', 'Heart-pumping suspense', 'High-stakes drama', 'Personal struggle', 'Twists and turns']"
2302,Two for the Road,tt0062407,5767,"A series of road trips across Europe in the 1950s reveal the complex relationships between Mark, Joanna, and their friends, including an affair that changes the course of their lives.","['drama film', 'romantic comedy']","['Adultery and Consequences', 'Escapism', 'Family Secrets', 'Friendships Tested', 'Love and Betrayal', 'Self-Discovery', 'Travel as Transformation']"
14742,Two Girls and a Guy,tt0124179,32456,"Two women meet on the street outside a shared loft and discover they're both waiting for the same young actor, who's been leading a double life. The encounter turns confrontational as they break into his space to get answers. As the story unfolds, a complex web of relationships and secrets is revealed. The truth about Blake's lies sets off a chain reaction of emotions and consequences.","['comedy film', 'drama film']","['Bitter encounters', 'Confronting the truth', 'Deceit and betrayal', 'Emotional fallout', 'Secrets revealed', 'The price of secrets', 'Unraveling trust', 'Web of relationships']"
14895,Two If by Sea,tt0118002,19760,"A small-time thief and his girlfriend use a stolen Matisse painting as collateral for a getaway, but their plan goes awry when they become embroiled in a web of deceit and unexpected relationships.",['romantic comedy'],"['Binge-watching marathon', 'Feel-good movie night', 'Mysterious entanglements', 'Revenge and justice', 'Spontaneous weekend getaway', 'Unexpected relationships blossom']"
2315,Two Jerks and a Pig,tt0114737,160975,N/A,['comedy film'],[]
6110,Two Lovers,tt1103275,10362,"A young man's life is turned upside down when his parents arrange for him to meet their daughter, but he finds himself falling for another woman. As he navigates love, family expectations, and identity, he must confront the choices that will define his future.","['drama film', 'romance film']","['disappointed dreams', 'found family', 'life-altering decisions', 'lost love', 'second chances', ""true love's journey""]"
12325,Two Lovers and a Bear,tt4412528,325373,"In a small Canadian town, a couple's love is tested when a stalker from Lucy's past follows her to their snowmobile journey south. A polar bear with a prophetic message guides them through their perilous journey. As temperatures rise, the couple faces the ultimate test of survival and devotion. Their fate is sealed as they succumb to the harsh environment.",['drama film'],"['A tragic tale of love and loss', 'Binge-watching marathon', 'Feel-good movie night', 'Frozen in fear', 'Love against all odds', ""Nature's fury"", 'Revenge and justice', 'Spooky Halloween']"
15392,Two Many Chefs,tt14465708,855810,"A man reunites with his long-lost father, a former cook suffering from a mental condition, after 30 years apart. The reunion forces Mikel to confront his family's past and help his father adjust to the present. As they work together to save the restaurant, their complicated relationship is re-exposed. The journey raises questions about identity and belonging.",['comedy film'],"['Complex Family Relationships', 'Cultural Heritage', 'Navigating Trauma', 'Rebuilding Identity', 'The Power of Food', 'Unresolved Past']"
2720,Two Mothers,tt2103267,111190,"Roz's son Tom and her friend Lil's son Ian are best friends who find themselves entangled in a complicated web of love triangles and rekindled relationships. As they navigate their 20s and 30s, secrets and lies threaten to upend their lives. Meanwhile, Roz's husband Harold becomes increasingly distant, leaving Roz open to new possibilities. Will the four former lovers find a way to move forward together?","['drama film', 'film based on literature']","['Adult Infidelity', 'Complex Relationships', 'Family Drama', 'Love Triangles', 'Moving On', 'New Beginnings', 'Rekindled Relationships', 'Secrets and Lies']"
3853,Two Much,tt0118001,46029,"Art poses as his imaginary twin brother to romance two sisters, Betty and Liz, while trying to avoid mobster Gene who wants to marry Betty. As Art navigates his fake relationships, he must also deal with his growing attraction to Liz. The situation becomes complicated when the","['comedy film', 'film based on a novel', 'romantic comedy']","['Chasing the perfect scam', 'Dealing with family drama', 'Fake it till you make it', 'Learning to let go of the past', 'Love in disguise', 'Redemption through art']"
6744,Two Much for the Job,tt17049058,846969,"A French teacher's career is threatened by her rival when she announces her intention to undergo a transformation that will change her life. As Sofia tries to outdo her competitor, she resorts to underhanded tactics to prove herself. But as the competition heats up, Sofia must confront the true cost of her ambition. Will she find a way to succeed, or will her rival's perfection be too much to overcome?",['comedy film'],"['Backstabbing and Deception', 'Coping with Self-Doubt', ""Embracing One's Authenticity"", 'Life-Changing Moments', 'Navigating Office Politics', 'The High Stakes of Competition', 'The Power of Empowerment']"
9365,Two Mules for Sister Sara,tt0065134,11916,"A bounty hunter is hired by Mexican revolutionaries to help them defeat French forces occupying their land. He agrees to protect a woman, who turns out to be a Juarista and a prostitute, as she poses for protection. Together they infiltrate the enemy's fortress and engage in battle, ultimately leading to the French defeat and the bounty hunter's newfound wealth with his partner.","['comedy film', 'war film', 'Western film']","['Action-packed finale', 'Binge-watching marathon', 'Redemption story', 'Revenge and justice', 'Romantic escape', 'Sizzling chemistry', 'Spicy romance', 'Wild west adventure']"
10736,Two of a kind,tt17049070,928217,N/A,['comedy film'],[]
16993,Two of a Kind,tt0086494,32644,"Four angels — Charlie, Earl, Gonzales, and Ruth — have been in charge of Heaven for the last twenty-five years. They are playing a golf match in Heaven when their game is interrupted by God, who has returned to the office and does not like what he sees down on Earth. God wants to order up another flood and start all over again (despite his promise in the rainbow that he never would again), but the four angels persuade him to reconsider, reasoning that, if a typical Earth man can reform, it would prove that all mankind is capable of it. God agrees to the scheme, and the typical Earth man selected by the angels is Zack Melon, a failed inventor who, threatened by loan sharks, decides to hold up a bank. Zack points his gun at bank teller Debbie Wylder, who ostensibly gives him all the money. However, when Zack peers into the sack after the robbery, he sees that Debbie has substituted bank deposit slips for the cash and has kept the money for herself. Zack tracks her down to reclaim his stolen money. While dodging the loan sharks and the evil interventions of Beasley, who is actually the Devil, the two come to develop a romantic relationship which is put to the test when they are threatened by a masked thug.","['fantasy film', 'romantic comedy']",[]
10542,Two Tickets to Greece,tt18671246,958335,"A recently divorced single mother embarks on a Greek island getaway with her childhood best friend, hoping it will lift her spirits, but their vastly different approaches to life lead to unexpected discoveries.",['comedy film'],"['Breaking Free from Routine', 'Embracing Individuality', 'Finding Herself', 'Laughter and Tears', 'Overcoming Mental Health Struggles', 'Rebirth and Renewal', 'The Power of Female Bonding', 'Unconventional Escapes']"
12724,Two Weeks Notice,tt0313737,2642,"A high-powered lawyer becomes the indispensable assistant to a billionaire real estate developer, but as she helps him navigate his personal life, their professional relationship deepens into romance.",['romantic comedy'],"['Binge-watching marathon', 'Feel-good movie night', 'Love conquers all', 'Romantic comedy', 'Self-discovery', 'Unlikely friendship blossoms', 'Work-life balance']"
16471,"Two Worlds, one wish",tt36499994,1522377,N/A,[],[]
5946,Tyger Tyger,tt8787632,631880,"An outlaw woman and her gang rob a pharmacy to distribute pandemic meds in a Free City in Southern California Desert. During their escape, she kidnaps a junkie and they fall in love on the run. Their journey takes them to a psychedelic city beyond the law.",[],"['Breaking Free', 'City of Lost Souls', 'Desert Odyssey', 'Love in Exile', ""Outcast's Journey"", 'Rebel Without a Cause', 'Revolutionary Dreams', 'Unlawful Affairs']"
131,Tyson,tt1032821,8940,"Mike Tyson reflects on his public life, exploring his tumultuous childhood, dysfunctional family, and relationships with mentors like Cus D'Amato. He shares clips of his World Boxing Council Heavyweight Championship win and reveals how it fueled his personal issues. Tyson confronts his flaws, including mental instability and immaturity, which led to his downfall as a boxer. Through self-discovery, he finds renewed respect for life and family.","['boxing film', 'documentary film']","['Family dynamics', 'Growth through adversity', 'Mental health journey', 'Personal struggle', 'Redemption arc', 'Self-reflection', 'Sports as therapy']"
15719,U2 3D,tt0892375,37003,"A U2 concert in Buenos Aires during their Vertigo Tour comes to life through stunning visuals and powerful performances, with the band using their music as a platform for social commentary.",['documentary film'],"['Electric Live Performance', 'Euphoric Crowd Experience', 'Intense Emotional Connection', 'Powerful Message Delivery', 'Socially Conscious Art', 'Uplifting Musical Moment', 'Vibrant Cultural Celebration', 'Visual Spectacle']"
16558,U Are the Universe,tt19783734,1013052,N/A,['speculative fiction film'],[]
17063,Üç Arkadaş,tt0282279,272861,N/A,[],[]
14474,Udta Punjab,tt4434004,398535,"A popular musician's life inspires two fans to commit a heinous crime, leading to a cat-and-mouse game with the authorities and a quest for justice. As the investigation unfolds, it exposes a larger web of corruption involving politicians and drug peddlers. Two detectives form an unlikely bond while chasing leads, but their personal lives are complicated by their growing feelings for each other. The stakes are raised when one of them is killed in a tragic accident.","['crime film', 'drama film', 'thriller film']","['A quest for truth', 'Binge-watching thriller night', 'Dark secrets revealed', 'Emotional rollercoaster', 'Justice served', 'Love amidst danger', 'Redemption arc', 'The blurred lines between good and evil']"
12274,U.F.O.,tt2040578,146631,"A group of friends are attacked by aliens after one of their own is revealed to be an imposter. As they try to survive and figure out who among them can be trusted, they discover that human society has been infiltrated by extraterrestrial beings. The situation escalates into a desperate battle for survival as the group fights against both the alien threat and each other's suspicions.","['action film', 'alien invasion', 'disaster film', 'science fiction film', 'war film']","['Binge-watching marathon', 'Dystopian warnings', 'High-stakes suspense', 'Paranoid thrill ride', 'Revenge and justice', 'Spooky Halloween']"
4302,UFO,tt6290798,426865,"A young man's childhood UFO sighting sets off a quest to uncover the truth about extraterrestrial life, prompting him to team up with friends and experts in an attempt to prove its origin.","['action film', 'science fiction film', 'thriller film']","['Academic pursuit', 'Binge-watching investigation', 'Hidden truths', 'Seeking answers', 'Skeptical curiosity', 'The unknown within', 'Unlikely alliances', 'Unsettling encounters']"
10144,UFO Sweden,tt14807348,916401,N/A,"['adventure film', 'science fiction film']",[]
2728,Uglies,tt13186604,748167,"In a future where humans undergo surgery to become 'Pretty' and live in a controlled society, Tally must choose between conforming and fighting for freedom. She befriends a rebellious Ugly who introduces her to the idea of rejecting the procedure and joining a community that lives in harmony with nature. As Tally's friends are captured by the authorities, she must make a difficult choice: save them or protect the person she has come to care for. In the end, Tally emerges as a fierce advocate for justice, determined to preserve her individuality and scar.","['dystopian film', 'science fiction film']","['Burning desire for change', ""Confronting the consequences of one's choices"", 'Rebellion against oppression', 'Redemption through sacrifice', 'Self-discovery in a controlled society', 'The cost of beauty', 'The power of friendship and loyalty']"
14681,Ugly,tt2882328,191726,"A toy seller named Shrilal is suspected of kidnapping a young girl, Kali. As the investigation unfolds, it reveals that several people, including Rahul and Chaitanya, were involved in a complex web of deceit and ransom calls. The police eventually track down Kali's location, but she is found dead. The movie explores themes of greed, corruption, and the devastating consequences of unchecked ambition.","['crime film', 'drama film', 'thriller film']","['Binge-watching thriller night', 'Corrupt justice system', 'Crime drama with a twist', 'Dark and suspenseful', 'Emotional rollercoaster', 'Gripping plot with unexpected turns', 'Police procedural mystery', 'Tragic consequences']"
16231,Ugly Aur Pagli,tt1132606,19671,A carefree engineering student is manipulated by a troubled woman who forces him to confront his own life choices after they meet on a train ride home.,['romantic comedy'],"['Binge-watching marathon', 'Cultural clashes', 'Dark humor night', 'Emotional turmoil', 'Life-changing encounter', 'Unsettling relationships']"
3754,UglyDolls,tt1946502,454458,"In a hidden universe within a toy factory, UglyDolls Moxy and her friends embark on a journey to prove their worth and find acceptance in the Big World. Led by the cynical baker Wage and soft-hearted giant Babo, they face obstacles and challenges as they navigate the Institute of Perfection and its leader Lou. With the help of Ox, the founder of Uglyville, they discover that true beauty comes from within and that everyone deserves a chance to shine.","['comedy film', 'jukebox musical', 'musical film']","['Celebrating diversity', 'Challenging societal norms', 'Embracing individuality', 'Finding inner strength', 'Self-discovery and growth', 'The power of friendship']"
1375,Ugly Melanie,tt1132608,17630,"A young woman seeks revenge against those who have wronged her by adopting a manipulative and cunning approach, blurring the lines between right and wrong.",['comedy film'],"['A darkly comedic exploration of societal expectations', 'Descent into darkness', 'Female empowerment through unconventional means', 'Revenge as a means to an end', 'The blurred lines between good and evil', 'Toying with power']"
15935,Ugramm,tt3320542,385152,"A ruthless gangster seeks vengeance on those who wronged him after being betrayed by his partner, leading to a cat-and-mouse game that spans decades.",['action film'],"['Cat-and-Mouse Game', 'Dangerous Love', 'Decades of Revenge', 'Life-Changing Betrayal', 'Unrelenting Pursuit', 'Vengeance and Justice']"
15913,Uhm Bok-dong,tt9764654,571783,A Korean cyclist overcomes odds to win a prestigious bike race against Japanese opponents during the country's colonial rule.,"['drama film', 'sport film']","['Cultural heritage preservation', 'Historical significance', 'Inspiring underdog story', 'Patriotic spirit', 'Rebellion against oppression', 'Test of endurance', 'Triumph over prejudice']"
13738,Ultimate Avengers,tt0491703,14609,"In 1945, Steve Rogers, aka Captain America, battles an extraterrestrial shape-shifter on a German island. Decades later, his body is thawed out and used to recruit a team of superheroes to combat alien invaders led by Thor. The Avengers must work together to defeat the Chitauri and save New York from destruction.","['action film', 'alien invasion']","['Alien invasion', 'Avengers assemble', 'Good vs. evil', 'Personal sacrifice', 'Power struggle', 'Superhero origin', 'Super soldier serum', 'Teamwork and unity']"
3395,Ultraman: Rising,tt9471678,829402,"Kenji Sato, a professional baseball player, must balance his career and new responsibilities as a parent to a young kaiju named Emi after she is discovered by him. As they navigate their unlikely relationship, Ken's estranged father helps them care for Emi while uncovering a sinister plot by the KDF to destroy all kaiju.","['action film', 'fantasy film', 'science fiction film', 'superhero film']","['Battle Between Humans and Kaiju', 'Emotional Rescue', 'Growing Up and Maturity', 'Kaiju Island Adventure', 'Parental Responsibility', 'Redemption and Reconciliation', 'Selfless Sacrifice', 'Unlikely Family Bond']"
11748,Ultras,tt10937434,668195,N/A,['drama film'],[]
12800,Ultraviolet,tt0370032,9920,"In a post-apocalyptic future, humanity fights for survival against genetically modified creatures with vampire-like features. A young woman named Violet joins a rebel resistance to fight back, but discovers that the true enemy is a powerful corporation manipulating world events.","['action film', 'dystopian film', 'girls with guns', 'science fiction film', 'vampire film']","['Battle between good and evil', 'Confronting the truth about oneself', ""Fighting for humanity's survival"", 'Hope in a desperate world', 'Rebellion against oppression', 'Redemption and sacrifice', 'The corrupting influence of power', 'The power of friendship and loyalty']"
11722,Ulysses,tt0047630,43194,"A shipwrecked man, who claims to be the legendary Odysseus, falls in love with Princess Nausicaa but must leave her after his memories are restored, revealing a hero's quest for revenge and return home.","['action film', 'fantasy film', 'film based on book', 'sword-and-sandal film']","['Bonds tested', 'Fate and destiny', ""Hero's journey"", 'Powerful love story', 'Reunion and longing', 'Test of courage', 'Vengeance sought']"
16434,Ulysses: A Dark Odyssey,tt5581752,525705,N/A,"['action film', 'crime film', 'drama film']",[]
11785,Ulysses Against the Son of Hercules,tt0055564,150450,"Zeus's order prompts Hercules to capture Ulysses, but their journey is fraught with danger as they're captured by half-men and half-bird beings. After multiple escapes, Ulysses is recaptured again, leading Hercules to embark on a quest for revenge against the monster people threatening his fiancée's father and Ulysses' life.",['adventure film'],"['Ancient Epic Quests', 'Confronting Fears', 'Dangerous Journeys', 'Legendary Creatures', 'Protecting Loved Ones', 'Vengeance and Justice']"
6912,Umami-no Tabi,tt6993614,788030,A Michelin-starred chef's life unravels after a brutal separation from his wife. He embarks on a journey to Japan in search of culinary solace and connection with nature.,['comedy drama'],"['Culinary journey', 'Heartbreak', 'Rediscovering life']"
315,Umi yori mo Mada Fukaku,tt5294966,374671,A struggling private detective and single father tries to reconnect with his ex-wife and son after a chance encounter sparks a desire to change his life.,['drama film'],"['Father-Son Bonding', 'Finding Redemption', 'Love and Letting Go', 'Personal Growth Journey', 'Reconciling Past Mistakes', 'Stormy Nights']"
16968,"Umjolo: My Beginnings, My End!",tt34961246,1403775,N/A,[],[]
16986,Umjolo: There Is No Cure,tt35520292,1425200,N/A,[],[]
10894,Umma,tt13235822,751237,"Amanda, a Korean immigrant, is forced to confront her abusive childhood when she receives her deceased mother's ashes. As supernatural phenomena occur, Amanda becomes possessed by her mother and must forgive her for past wrongdoings to break the curse.","['drama film', 'horror film', 'mystery film', 'supernatural horror film']","['Cultural Identity', 'Healing', 'Intergenerational Trauma', 'Mental Health', 'Motherhood', 'Redemption', 'Spiritual Awakening']"
14977,Um Suburbano Sortudo,tt5529392,379284,N/A,['comedy film'],[]
11395,Umut,tt0066500,52104,"A Turkish director creates a film showcasing the defects and contradictions of his country's reality without revolutionizing it, reflecting the socio-economic system's illness. The film was compared to Italian neo-realist classics. It shot in Çukurova, Turkey, in 1970. The director wanted to capture the flaws of society.",['drama film'],"['Artistic ambition', 'Binge-watching documentary', 'Cinema history lesson', 'Cinematic realism', 'Neo-realism movement', 'Societal critique', 'Turkish cultural heritage']"
16193,Una abuela virgen,tt1223425,51979,"A night of drunken revelry sets off a chain reaction when a trumpeter accidentally plays a forbidden note, resurrecting an 80-year-old woman who returns to her family decades too early. As she searches for a new address on her tombstone, chaos erupts and an angel is dispatched to restore balance. The fate of the world hangs in the balance as the living and dead collide.",['comedy film'],"['Angelic Intervention', 'Chaos Theory', 'Cosmic Balance', 'Family Legacy', 'Moral Awakening', 'Musical Reckoning', 'Resurrected Lives']"
